tick,time,steerCmd,brakeCmd,throttleCmd,distance1,distance2,distanc3,Location_X,Location_Y,Location_Z,Rotation_Pitch,Rotation_Yaw,Rotation_Roll,distance3
64,21:41:46:686,0.0,0.6212635636329651,0.6212635636329651,162.82784966140645,366.9393468743081,,-433.90045166015625,34.89894485473633,-0.0191386416554451,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986027752877
65,21:41:46:710,0.0,0.6212635636329651,0.6212635636329651,162.827849849676,366.93934741298614,,-433.90045166015625,34.89894485473633,-0.01915382407605648,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986030370139
66,21:41:46:736,0.0,0.6212635636329651,0.6212635636329651,162.8278499239356,366.9393476254571,,-433.90045166015625,34.89894485473633,-0.019159812480211258,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986031402466
67,21:41:46:768,0.0,0.6212635636329651,0.6212635636329651,162.82784995705796,366.9393477202265,,-433.90045166015625,34.89894485473633,-0.019162483513355255,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.198603186292
68,21:41:46:778,0.0,0.6212635636329651,0.6212635636329651,162.82784974513552,366.9393471138747,,-433.90045166015625,34.89894485473633,-0.01914539374411106,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986028916853
69,21:41:46:805,0.0,0.6212635636329651,0.6212635636329651,162.82784956631366,366.93934660222675,,-433.90045166015625,34.89894485473633,-0.019130973145365715,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986026430922
70,21:41:46:830,0.0,0.6212635636329651,0.6212635636329651,162.82784956631366,366.93934660222675,,-433.90045166015625,34.89894485473633,-0.019130973145365715,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986026430922
71,21:41:46:854,0.0,0.6212635636329651,0.6212635636329651,162.82784956631366,366.93934660222675,,-433.90045166015625,34.89894485473633,-0.019130973145365715,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986026430922
72,21:41:46:872,0.0,0.6212635636329651,0.6212635636329651,162.82784971769547,366.9393470353629,,-433.90045166015625,34.89894485473633,-0.019143180921673775,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986028535389
73,21:41:46:898,0.0,0.6212635636329651,0.6212635636329651,162.82784970586945,366.9393470015262,,-433.90045166015625,34.89894485473633,-0.01914222724735737,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986028370987
74,21:41:46:932,0.0,0.6212635636329651,0.6212635636329651,162.82784931087915,366.9393458713681,,-433.90045166015625,34.89894485473633,-0.01911037415266037,-6.147169915493578e-05,0.0002606330090202391,-6.103515261202119e-05,581.1986022879919
