tick,time,steerCmd,brakeCmd,throttleCmd,distance1,distance2
370,22:24:34:147,0.0,0.0,0.0,649.7446228663867,582.2562901620059
371,22:24:34:167,0.0,0.0,0.0,649.7446228663867,582.2562901620059
372,22:24:34:182,0.0,0.0,0.0,649.7446228663867,582.2562901620059
373,22:24:34:196,0.0,0.0,0.0,649.7446228663867,582.2562901620059
374,22:24:34:215,0.0,0.0,0.0,649.7446228663867,582.2562901620059
375,22:24:34:229,0.0,0.0,0.0,649.7446228663867,582.2562901620059
376,22:24:34:243,0.0,0.0,0.0,649.7446228663867,582.2562901620059
377,22:24:34:264,0.0,0.0,0.0,649.7446231312819,582.2610187776144
378,22:24:34:276,0.0,0.0,0.0,649.7446226284312,582.2894176179541
379,22:24:34:296,0.0,0.0,0.0,649.744622779826,582.2924377850766
380,22:24:34:309,0.0,0.0,0.0,649.744622779826,582.2924377850766
381,22:24:34:324,0.0,0.0,0.0,649.7446229145182,582.2945576250996
382,22:24:34:344,0.0,0.0,0.0,649.7446229145182,582.2945576250996
383,22:24:34:355,0.0,0.0,0.0,649.7446231614546,582.2975318966068
384,22:24:34:374,0.0,0.0,0.0,649.7446231614546,582.2975318966068
385,22:24:34:388,0.0,0.0,0.0,649.7446232961476,582.3022293981377
386,22:24:34:408,0.0,0.0,0.0,649.7446232961476,582.3022293981377
387,22:24:34:424,0.0,0.0,0.0,649.7446232961476,582.3022293981377
388,22:24:34:436,0.0,0.0,0.0,649.7446228741105,582.306727856137
389,22:24:34:455,0.0,0.0,0.0,649.7446228741105,582.306727856137
390,22:24:34:469,0.0,0.0,0.0,649.7446228741105,582.306727856137
391,22:24:34:484,0.0,0.0,0.0,649.7446228741105,582.306727856137
392,22:24:34:503,0.0,0.0,0.0,649.7446228741105,582.306727856137
393,22:24:34:517,0.0,0.0,0.0,649.7446228741105,582.306727856137
394,22:24:34:538,0.0,0.0,0.0,649.7446228741105,582.306727856137
395,22:24:34:548,0.0,0.0,0.0,649.7446230043131,582.34176311384
396,22:24:34:564,0.0,0.0,0.0,649.7446230043131,582.34176311384
397,22:24:34:585,0.0,0.0,0.0,649.7446232647192,582.3439903013182
398,22:24:34:596,0.0,0.0,0.0,649.7446231390057,582.3469944036951
399,22:24:34:615,0.0,0.0,0.0,649.7446231390057,582.3469944036951
400,22:24:34:628,0.0,0.0,0.0,649.7446228337028,582.3504413472681
401,22:24:34:644,0.0,0.0,0.0,649.7446228337028,582.3504413472681
402,22:24:34:663,0.0,0.0,0.0,649.7446228337028,582.3504413472681
403,22:24:34:675,0.0,0.0,0.0,649.7446225732988,582.3556732388017
404,22:24:34:695,0.0,0.0,0.0,649.7446225732988,582.3556732388017
405,22:24:34:708,0.0,0.0,0.0,649.7446223937103,582.3611795090975
406,22:24:34:723,0.0,0.0,0.0,649.7446223937103,582.3611795090975
407,22:24:34:743,0.0,0.0,0.0,649.7446223937103,582.3611795090975
408,22:24:34:755,0.0,0.0,0.0,649.7446223937103,582.3611795090975
409,22:24:34:775,0.0,0.0,0.0,649.7446223937103,582.3611795090975
410,22:24:34:789,0.0,0.0,0.0,649.7446223937103,582.3611795090975
411,22:24:34:804,0.0,0.0,0.0,649.7446223937103,582.3611795090975
412,22:24:34:823,0.0,0.0,0.0,649.7446228202336,582.367098660831
413,22:24:34:836,0.0,0.0,0.0,649.744622474525,582.3966115027283
414,22:24:34:856,0.0,0.0,0.0,649.7446228516618,582.3990065802581
415,22:24:34:870,0.0,0.0,0.0,649.7446228516618,582.3990065802581
416,22:24:34:884,0.0,0.0,0.0,649.7446228202336,582.4015222648852
417,22:24:34:905,0.0,0.0,0.0,649.7446228202336,582.4015222648852
418,22:24:34:916,0.0,0.0,0.0,649.7446228696208,582.4048930298793
419,22:24:34:936,0.0,0.0,0.0,649.7446228696208,582.4048930298793
420,22:24:34:948,0.0,0.0,0.0,649.7446227079904,582.4088426912754
421,22:24:34:964,0.0,0.0,0.0,649.7446227079904,582.4088426912754
422,22:24:34:985,0.0,0.0,0.0,649.7446227079904,582.4088426912754
423,22:24:34:995,0.0,0.0,0.0,649.7446227079904,582.4088426912754
424,22:24:35:016,0.0,0.0,0.0,649.7446227079904,582.4088426912754
425,22:24:35:028,0.0,0.0,0.0,649.7446227079904,582.4088426912754
426,22:24:35:045,0.0,0.0,0.0,649.7446227079904,582.4088426912754
427,22:24:35:063,0.0,0.0,0.0,649.7446223969441,582.4417409742819
428,22:24:35:076,0.0,0.0,0.0,649.7446223969441,582.4417409742819
429,22:24:35:095,0.0,0.0,0.0,649.744622733673,582.4439530364695
430,22:24:35:109,0.0,0.0,0.0,649.744622733673,582.4439530364695
431,22:24:35:124,0.0,0.0,0.0,649.7446227067346,582.4469113500828
432,22:24:35:145,0.0,0.0,0.0,649.7446227067346,582.4469113500828
433,22:24:35:157,0.0,0.0,0.0,649.7446227067346,582.4469113500828
434,22:24:35:172,0.0,0.0,0.0,649.7446227067346,582.4469113500828
435,22:24:35:188,0.0,0.0,0.0,649.7446227067346,582.4469113500828
436,22:24:35:211,0.0,0.0,0.0,649.7446227875498,582.4613256491772
437,22:24:35:220,0.0,0.0,0.0,649.7446227875498,582.4613256491772
438,22:24:35:240,0.0,0.0,0.0,649.7446228593856,582.4679759922747
439,22:24:35:252,0.0,0.0,0.0,649.7446228593856,582.4679759922747
440,22:24:35:272,0.0,0.0,0.0,649.7446230030575,582.4703708884716
441,22:24:35:286,0.0,0.0,0.0,649.7446230344858,582.4728113318131
442,22:24:35:300,0.0,0.0,0.0,649.7446230344858,582.4728113318131
443,22:24:35:320,0.0,0.0,0.0,649.7446230344858,582.4728113318131
444,22:24:35:332,0.0,0.0,0.0,649.7446230569345,582.478546733832
445,22:24:35:350,0.0,0.0,0.0,649.7446230569345,582.478546733832
446,22:24:35:367,0.0,0.0,0.0,649.7446230165268,582.4836562890654
447,22:24:35:379,0.0,0.0,0.0,649.7446230165268,582.4836562890654
448,22:24:35:399,0.0,0.0,0.0,649.7446230165268,582.4836562890654
449,22:24:35:411,0.0,0.0,0.0,649.7446230165268,582.4836562890654
450,22:24:35:429,0.0,0.0,0.0,649.7446230165268,582.4836562890654
451,22:24:35:445,0.0,0.0,0.0,649.7446230165268,582.4836562890654
452,22:24:35:459,0.0,0.0,0.0,649.7446230165268,582.4836562890654
453,22:24:35:478,0.0,0.0,0.0,649.7446230165268,582.4836562890654
454,22:24:35:491,0.0,0.0,0.0,649.7446223789854,582.5159594198205
455,22:24:35:509,0.0,0.0,0.0,649.7446226708169,582.518262845879
456,22:24:35:528,0.0,0.0,0.0,649.7446226708169,582.518262845879
457,22:24:35:540,0.0,0.0,0.0,649.7446227067346,582.5209161894212
458,22:24:35:562,0.0,0.0,0.0,649.7446227067346,582.5209161894212
459,22:24:35:572,0.0,0.0,0.0,649.7446229716293,582.5241958159993
460,22:24:35:588,0.0,0.0,0.0,649.7446229716293,582.5241958159993
461,22:24:35:605,0.0,0.0,0.0,649.7446230793834,582.5293662131969
462,22:24:35:619,0.0,0.0,0.0,649.7446230793834,582.5293662131969
463,22:24:35:641,0.0,0.0,0.0,649.7446230793834,582.5293662131969
464,22:24:35:651,0.0,0.0,0.0,649.7446230793834,582.5293662131969
465,22:24:35:669,0.0,0.0,0.0,649.7446230793834,582.5293662131969
466,22:24:35:686,0.0,0.0,0.0,649.7446230793834,582.5293662131969
467,22:24:35:699,0.0,0.0,0.0,649.7446230793834,582.5293662131969
468,22:24:35:721,0.0,0.0,0.0,649.744625839388,582.5348467642283
469,22:24:35:732,0.0,0.0,1.0,649.7446586641745,582.5503163912426
470,22:24:35:750,0.0,0.0,1.0,649.7446592085628,582.551903416069
471,22:24:35:766,0.0,0.0,1.0,649.7446592085628,582.551903416069
472,22:24:35:779,0.0,0.0,1.0,649.7446597599645,582.5540844734114
473,22:24:35:799,0.0,0.0,1.0,649.7446597599645,582.5540844734114
474,22:24:35:811,0.0,0.0,1.0,649.7446603956062,582.5580964608821
475,22:24:35:829,0.0,0.0,1.0,649.7446603956062,582.5580964608821
476,22:24:35:847,0.0,0.0,1.0,649.7446608024167,582.5621083183071
477,22:24:35:860,0.0,0.0,1.0,649.7446608024167,582.5621083183071
478,22:24:35:879,0.0,0.0,1.0,649.7446608024167,582.5621083183071
479,22:24:35:891,0.0,0.0,1.0,649.7446608024167,582.5621083183071
480,22:24:35:909,0.0,0.0,1.0,649.7446608024167,582.5621083183071
481,22:24:35:928,0.0,0.0,1.0,649.7446608024167,582.5621083183071
482,22:24:35:941,0.0,0.0,1.0,649.7446608024167,582.5621083183071
483,22:24:35:959,0.0,0.0,1.0,649.7446608024167,582.5621083183071
484,22:24:35:973,0.0,0.0,1.0,649.7446613101929,582.594932148978
485,22:24:35:989,0.0,0.0,1.0,649.7446613101929,582.594932148978
486,22:24:36:007,0.0,0.0,1.0,649.7446613353283,582.5987757447763
487,22:24:36:020,0.0,0.0,1.0,649.7446613353283,582.5987757447763
488,22:24:36:039,0.0,0.0,1.0,649.7446613892125,582.6014141355744
489,22:24:36:052,0.0,0.0,1.0,649.7446613791619,582.6039308645155
490,22:24:36:070,0.0,0.0,1.0,649.7446613791619,582.6039308645155
491,22:24:36:088,0.0,0.0,1.0,649.7446613881426,582.6096051530674
492,22:24:36:100,0.0,0.0,1.0,649.7446613881426,582.6096051530674
493,22:24:36:120,0.0,0.0,1.0,649.7446613881426,582.6096051530674
494,22:24:36:132,0.0,0.0,1.0,649.7446618181489,582.6144860978562
495,22:24:36:147,0.0,0.0,1.0,649.7446618181489,582.6144860978562
496,22:24:36:168,0.0,0.0,1.0,649.7446618181489,582.6144860978562
497,22:24:36:180,0.0,0.0,1.0,649.7446618181489,582.6144860978562
498,22:24:36:199,0.0,0.0,1.0,649.7446618181489,582.6144860978562
499,22:24:36:211,0.0,0.0,1.0,649.7446618181489,582.6144860978562
500,22:24:36:228,0.0,0.0,1.0,649.7446618181489,582.6144860978562
501,22:24:36:247,0.0,0.0,1.0,649.7446616557758,582.6198098631709
502,22:24:36:260,0.0,0.0,1.0,649.7446616782277,582.6490796683172
503,22:24:36:278,0.0,0.0,1.0,649.7446616306225,582.6520078960377
504,22:24:36:294,0.0,0.0,1.0,649.7446616306225,582.6520078960377
505,22:24:36:308,0.0,0.0,1.0,649.7411534748811,582.6519172249724
506,22:24:36:328,0.0,0.0,1.0,649.7411534748811,582.6519172249724
507,22:24:36:339,0.0,0.0,1.0,649.7286146815137,582.6430877236851
508,22:24:36:359,0.0,0.0,1.0,649.7286146815137,582.6430877236851
509,22:24:36:373,0.0,0.0,1.0,649.7076846341629,582.6262035763191
510,22:24:36:387,0.0,0.0,1.0,649.7076846341629,582.6262035763191
511,22:24:36:407,0.0,0.0,1.0,649.7076846341629,582.6262035763191
512,22:24:36:420,0.0,0.0,1.0,649.6750671308132,582.5983497552568
513,22:24:36:437,0.0,0.0,1.0,649.6750671308132,582.5983497552568
514,22:24:36:455,0.0,0.0,1.0,649.6750671308132,582.5983497552568
515,22:24:36:468,0.0,0.0,1.0,649.6750671308132,582.5983497552568
516,22:24:36:486,0.0,0.0,1.0,649.6750671308132,582.5983497552568
517,22:24:36:499,0.0,0.0,1.0,649.6750671308132,582.5983497552568
518,22:24:36:518,0.0,0.0,1.0,649.6750671308132,582.5983497552568
519,22:24:36:534,0.0,0.0,1.0,649.5346703949294,582.4906978192186
520,22:24:36:547,0.0,0.0,1.0,649.5346703949294,582.4906978192186
521,22:24:36:568,0.0,0.0,1.0,649.5005542146497,582.4592529989313
522,22:24:36:580,0.0,0.0,1.0,649.5005542146497,582.4592529989313
523,22:24:36:598,0.0,0.0,1.0,649.4604569588846,582.4219493211215
524,22:24:36:614,0.0,0.0,1.0,649.4133716346606,582.3782379149993
525,22:24:36:628,0.0,0.0,1.0,649.4133716346606,582.3782379149993
526,22:24:36:647,0.0,0.0,1.0,649.4133716346606,582.3782379149993
527,22:24:36:660,0.0,0.0,1.0,649.3442541730607,582.3146010701068
528,22:24:36:678,0.0,0.0,1.0,649.3442541730607,582.3146010701068
529,22:24:36:695,0.0,0.0,1.0,649.3442541730607,582.3146010701068
530,22:24:36:707,0.0,0.0,1.0,649.3442541730607,582.3146010701068
531,22:24:36:729,0.0,0.0,1.0,649.3442541730607,582.3146010701068
532,22:24:36:740,0.0,0.0,1.0,649.3442541730607,582.3146010701068
533,22:24:36:757,0.0,0.0,1.0,649.3442541730607,582.3146010701068
534,22:24:36:776,0.0,0.0,1.0,649.1225142487775,582.1260179800638
535,22:24:36:788,0.0,0.0,1.0,649.1225142487775,582.1260179800638
536,22:24:36:808,0.0,0.0,1.0,649.0789079138776,582.0845039919396
537,22:24:36:820,0.0,0.0,1.0,649.0247738485705,582.0327369834903
538,22:24:36:838,0.0,0.0,1.0,649.0247738485705,582.0327369834903
539,22:24:36:858,0.0,0.0,1.0,648.9468074608554,581.9588325713742
540,22:24:36:869,0.0,0.0,1.0,648.9468074608554,581.9588325713742
541,22:24:36:888,0.0,0.0,1.0,648.9468074608554,581.9588325713742
542,22:24:36:899,0.0,0.0,1.0,648.8545905339157,581.871350158766
543,22:24:36:918,0.0,0.0,1.0,648.8545905339157,581.871350158766
544,22:24:36:936,0.0,0.0,1.0,648.8545905339157,581.871350158766
545,22:24:36:948,0.0,0.0,1.0,648.8545905339157,581.871350158766
546,22:24:36:968,0.0,0.0,1.0,648.8545905339157,581.871350158766
547,22:24:36:979,0.0,0.0,1.0,648.8545905339157,581.871350158766
548,22:24:36:997,0.0,0.0,1.0,648.8545905339157,581.871350158766
549,22:24:37:015,0.0,0.0,1.0,648.7591085967429,581.7805570387832
550,22:24:37:028,0.0,0.0,1.0,648.5565494968797,581.6068542510067
551,22:24:37:047,0.0,0.0,1.0,648.4941767090194,581.5470481162965
552,22:24:37:062,0.0,0.0,1.0,648.4941767090194,581.5470481162965
553,22:24:37:076,0.0,0.0,1.0,648.4175533387622,581.4735109998162
554,22:24:37:096,0.0,0.0,1.0,648.4175533387622,581.4735109998162
555,22:24:37:107,0.0,0.0,1.0,648.3271371863945,581.3868686718587
556,22:24:37:130,0.0,0.0,1.0,648.3271371863945,581.3868686718587
557,22:24:37:140,0.0,0.0,1.0,648.2124005579716,581.2773407975094
558,22:24:37:155,0.0,0.0,1.0,648.2124005579716,581.2773407975094
559,22:24:37:174,0.0,0.0,1.0,648.2124005579716,581.2773407975094
560,22:24:37:187,0.0,0.0,1.0,648.2124005579716,581.2773407975094
561,22:24:37:205,0.0,0.0,1.0,648.2124005579716,581.2773407975094
562,22:24:37:238,0.0,0.0,1.0,648.2124005579716,581.2773407975094
563,22:24:37:244,0.0,0.0,1.0,648.2124005579716,581.2773407975094
564,22:24:37:274,-22.500000335276127,0.0,1.0,648.0913300794791,581.1614008456695
565,22:24:37:281,-22.500000335276127,0.0,1.0,648.0913300794791,581.1614008456695
566,22:24:37:296,-22.500000335276127,0.0,1.0,647.8150981315088,580.9176292848429
567,22:24:37:314,-22.500000335276127,0.0,1.0,647.6608693367506,580.7716263233594
568,22:24:37:330,-22.500000335276127,0.0,1.0,647.6608693367506,580.7716263233594
569,22:24:37:344,-22.500000335276127,0.0,1.0,647.585268765888,580.6977127826128
570,22:24:37:364,-22.500000335276127,0.0,1.0,647.585268765888,580.6977127826128
571,22:24:37:377,-45.000000670552254,0.0,1.0,647.449305135631,580.5661713714081
572,22:24:37:392,-45.000000670552254,0.0,1.0,647.449305135631,580.5661713714081
573,22:24:37:411,-45.000000670552254,0.0,1.0,647.449305135631,580.5661713714081
574,22:24:37:425,-45.000000670552254,0.0,1.0,647.2997195581798,580.4214708086093
575,22:24:37:445,-45.000000670552254,0.0,1.0,647.2997195581798,580.4214708086093
576,22:24:37:456,-45.000000670552254,0.0,1.0,647.2997195581798,580.4214708086093
577,22:24:37:471,-45.000000670552254,0.0,1.0,647.2997195581798,580.4214708086093
578,22:24:37:493,-45.000000670552254,0.0,1.0,647.2997195581798,580.4214708086093
579,22:24:37:503,-45.000000670552254,0.0,1.0,647.2997195581798,580.4214708086093
580,22:24:37:520,-45.000000670552254,0.0,1.0,647.2997195581798,580.4214708086093
581,22:24:37:540,-45.000000670552254,0.0,1.0,647.1476019484886,580.3058148344113
582,22:24:37:552,-45.000000670552254,0.0,1.0,646.8229924642065,579.9811177695553
583,22:24:37:574,-45.000000670552254,0.0,1.0,646.7243130620477,579.8853663427072
584,22:24:37:584,-45.000000670552254,0.0,1.0,646.7243130620477,579.8853663427072
585,22:24:37:603,-67.50000268220901,0.0,1.0,646.6098081193522,579.7742225310983
586,22:24:37:620,-67.50000268220901,0.0,1.0,646.6098081193522,579.7742225310983
587,22:24:37:632,-67.50000268220901,0.0,1.0,646.4991069066834,579.6666798667318
588,22:24:37:652,-67.50000268220901,0.0,1.0,646.4991069066834,579.6666798667318
589,22:24:37:665,-67.50000268220901,0.0,1.0,646.3403029665332,579.5130655302951
590,22:24:37:679,-67.50000268220901,0.0,1.0,646.3403029665332,579.5130655302951
591,22:24:37:699,-67.50000268220901,0.0,1.0,646.3403029665332,579.5130655302951
592,22:24:37:711,-67.50000268220901,0.0,1.0,646.1775594457225,579.3556225435348
593,22:24:37:729,-67.50000268220901,0.0,1.0,646.1775594457225,579.3556225435348
594,22:24:37:745,-67.50000268220901,0.0,1.0,646.1775594457225,579.3556225435348
595,22:24:37:760,-67.50000268220901,0.0,1.0,646.1775594457225,579.3556225435348
596,22:24:37:778,-67.50000268220901,0.0,1.0,646.1775594457225,579.3556225435348
597,22:24:37:791,-67.50000268220901,0.0,1.0,646.1775594457225,579.3556225435348
598,22:24:37:808,-67.50000268220901,0.0,1.0,646.1775594457225,579.3556225435348
599,22:24:37:828,0.0,0.0,1.0,645.6069789190482,578.822030296432
600,22:24:37:842,0.0,0.0,1.0,645.6069789190482,578.822030296432
601,22:24:37:860,0.0,0.0,1.0,645.4537451603259,578.6726127741381
602,22:24:37:872,0.0,0.0,1.0,645.4537451603259,578.6726127741381
603,22:24:37:888,0.0,0.0,1.0,645.3072362844077,578.529146037141
604,22:24:37:908,0.0,0.0,1.0,645.3072362844077,578.529146037141
605,22:24:37:920,22.500000335276127,0.0,1.0,645.1536510789861,578.3786191825681
606,22:24:37:939,22.500000335276127,0.0,1.0,645.1536510789861,578.3786191825681
607,22:24:37:954,22.500000335276127,0.0,1.0,644.9495058426124,578.1793839516521
608,22:24:37:970,22.500000335276127,0.0,1.0,644.9495058426124,578.1793839516521
609,22:24:37:990,22.500000335276127,0.0,1.0,644.9495058426124,578.1793839516521
610,22:24:38:000,22.500000335276127,0.0,1.0,644.7167846707597,577.9514348721625
611,22:24:38:018,22.500000335276127,0.0,1.0,644.7167846707597,577.9514348721625
612,22:24:38:033,22.500000335276127,0.0,1.0,644.7167846707597,577.9514348721625
613,22:24:38:047,22.500000335276127,0.0,1.0,644.7167846707597,577.9514348721625
614,22:24:38:070,22.500000335276127,0.0,1.0,644.7167846707597,577.9514348721625
615,22:24:38:079,22.500000335276127,0.0,1.0,644.7167846707597,577.9514348721625
616,22:24:38:096,22.500000335276127,0.0,1.0,644.7167846707597,577.9514348721625
617,22:24:38:115,45.000000670552254,0.0,1.0,644.4726511569327,577.7121874115849
618,22:24:38:128,45.000000670552254,0.0,1.0,643.9585817468512,577.2282264298906
619,22:24:38:147,45.000000670552254,0.0,1.0,643.7995669789129,577.072004822889
620,22:24:38:159,45.000000670552254,0.0,1.0,643.7995669789129,577.072004822889
621,22:24:38:175,45.000000670552254,0.0,1.0,643.6335483568713,576.9085085979253
622,22:24:38:195,45.000000670552254,0.0,1.0,643.6335483568713,576.9085085979253
623,22:24:38:207,45.000000670552254,0.0,1.0,643.4073277268992,576.6862783046125
624,22:24:38:226,45.000000670552254,0.0,1.0,643.4073277268992,576.6862783046125
625,22:24:38:241,45.000000670552254,0.0,1.0,643.1387213712853,576.4228609990388
626,22:24:38:256,45.000000670552254,0.0,1.0,643.1387213712853,576.4228609990388
627,22:24:38:274,45.000000670552254,0.0,1.0,643.1387213712853,576.4228609990388
628,22:24:38:288,45.000000670552254,0.0,1.0,643.1387213712853,576.4228609990388
629,22:24:38:306,45.000000670552254,0.0,1.0,643.1387213712853,576.4228609990388
630,22:24:38:322,45.000000670552254,0.0,1.0,643.1387213712853,576.4228609990388
631,22:24:38:336,45.000000670552254,0.0,1.0,643.1387213712853,576.4228609990388
632,22:24:38:355,45.000000670552254,0.0,1.0,643.1387213712853,576.4228609990388
633,22:24:38:367,67.50000268220901,0.0,1.0,642.2577157035392,575.5769592394439
634,22:24:38:384,67.50000268220901,0.0,1.0,642.2577157035392,575.5769592394439
635,22:24:38:402,67.50000268220901,0.0,1.0,642.0708251203154,575.3933021611211
636,22:24:38:416,67.50000268220901,0.0,1.0,641.8799837188998,575.2052014108067
637,22:24:38:436,67.50000268220901,0.0,1.0,641.8799837188998,575.2052014108067
638,22:24:38:451,67.50000268220901,0.0,1.0,641.6570452236872,574.9852997878927
639,22:24:38:464,67.50000268220901,0.0,1.0,641.6570452236872,574.9852997878927
640,22:24:38:488,67.50000268220901,0.0,1.0,641.6570452236872,574.9852997878927
641,22:24:38:496,0.0,0.0,1.0,641.327350067548,574.6620782009536
642,22:24:38:515,0.0,0.0,1.0,641.327350067548,574.6620782009536
643,22:24:38:530,0.0,0.0,1.0,641.0249971497188,574.3643858897445
644,22:24:38:544,0.0,0.0,1.0,641.0249971497188,574.3643858897445
645,22:24:38:561,0.0,0.0,1.0,641.0249971497188,574.3643858897445
646,22:24:38:575,0.0,0.0,1.0,641.0249971497188,574.3643858897445
647,22:24:38:593,0.0,0.0,1.0,641.0249971497188,574.3643858897445
648,22:24:38:612,0.0,0.0,1.0,641.0249971497188,574.3643858897445
649,22:24:38:624,0.0,0.0,1.0,641.0249971497188,574.3643858897445
650,22:24:38:642,0.0,0.0,1.0,641.0249971497188,574.3643858897445
651,22:24:38:659,-22.500000335276127,0.0,1.0,640.0530755906348,573.4255721646705
652,22:24:38:672,-22.500000335276127,0.0,1.0,640.0530755906348,573.4255721646705
653,22:24:38:693,-22.500000335276127,0.0,1.0,639.7984887987552,573.1748162689809
654,22:24:38:704,-22.500000335276127,0.0,1.0,639.7984887987552,573.1748162689809
655,22:24:38:725,-22.500000335276127,0.0,1.0,639.4823090195673,572.8635490761377
656,22:24:38:739,-22.500000335276127,0.0,1.0,639.4823090195673,572.8635490761377
657,22:24:38:752,-22.500000335276127,0.0,1.0,639.4823090195673,572.8635490761377
658,22:24:38:771,-22.500000335276127,0.0,1.0,639.1672847009595,572.5532803763475
659,22:24:38:784,-22.500000335276127,0.0,1.0,639.1672847009595,572.5532803763475
660,22:24:38:803,-45.000000670552254,0.0,1.0,638.8435361575848,572.233563808354
661,22:24:38:818,-45.000000670552254,0.0,1.0,638.8435359657245,572.2362784507477
662,22:24:38:832,-45.000000670552254,0.0,1.0,638.5764242165068,571.9692234581238
663,22:24:38:852,-45.000000670552254,0.0,1.0,638.5764242165068,571.9692234581238
664,22:24:38:864,-45.000000670552254,0.0,1.0,638.1693276456361,571.5675352558318
665,22:24:38:879,-45.000000670552254,0.0,1.0,638.1693276456361,571.5675352558318
666,22:24:38:902,-45.000000670552254,0.0,1.0,638.1693276456361,571.5675352558318
667,22:24:38:911,-45.000000670552254,0.0,1.0,638.1693276456361,571.5675352558318
668,22:24:38:929,-45.000000670552254,0.0,1.0,638.1693276456361,571.5675352558318
669,22:24:38:946,-45.000000670552254,0.0,1.0,638.1693276456361,571.5675352558318
670,22:24:38:960,-45.000000670552254,0.0,1.0,638.1693276456361,571.5675352558318
671,22:24:38:980,-45.000000670552254,0.0,1.0,638.1693276456361,571.5675352558318
672,22:24:38:992,-45.000000670552254,0.0,1.0,636.9492183453245,570.3839022233735
673,22:24:39:008,-45.000000670552254,0.0,1.0,636.9492183453245,570.3839022233735
