steerCmd,brakeCmd,throttleCmd
0,0,0,86.06338241020109
0,0,0,287.41501365404184
0,0,0,491.9277614198089
-0.002819825049178983,0,0.7715179133871491,0
0,0,0,84.28292670160032
0,0,0,285.52683935383874
0,0,0,490.04523497002566
-0.00553894672354508,0,0.6691986068000356,0
0,0,0,83.80620058754967
0,0,0,285.0201559699074
0,0,0,489.5397146121874
-0.013092124127219799,0,0.5286369949748542,0
0,0,0,82.49259642056238
0,0,0,283.62533593713874
0,0,0,488.143586948939
-0.014401355738897148,0,0.4854213658761737,0
0,0,0,81.95576339757409
0,0,0,283.057673691172
0,0,0,487.5715834478247
-0.015710592836067204,0,0,0
0,0,0,80.3759728771248
0,0,0,281.4080961136631
0,0,0,485.88336164428273
-0.015207039425436056,0,0,0
0,0,0,78.6343832248444
0,0,0,279.61332737616044
0,0,0,484.01313584174363
-0.008459495077895927,0,0,0
0,0,0,76.84461608578528
0,0,0,277.72452973622995
0,0,0,482.08014498707695
-0.0007049560676629487,0,0,0
0,0,0,74.75805578738786
0,0,0,275.5514640025069
0,0,0,479.81090794424875
-0.0007049560676629487,0,0,0
0,0,0,73.97993983912684
0,0,0,274.7150990435183
0,0,0,478.9600594975842
-0.001007080115954297,0,0,0
0,0,0,72.75702951369097
0,0,0,273.4077620708647
0,0,0,477.6173626781752
-0.001007080115954297,0,0,0
0,0,0,71.16518088576468
0,0,0,271.7305634962811
0,0,0,475.8589367292397
-0.001007080115954297,0,0,0
0,0,0,70.31937419106248
0,0,0,270.81030552722643
0,0,0,474.9197908316229
-0.001007080115954297,0,0,0
0,0,0,69.1309604019547
0,0,0,269.5242525014877
0,0,0,473.5944264099532
-0.0009063720978900573,0,0,0
0,0,0,67.16628154887533
0,0,0,267.4488972798991
0,0,0,471.3896442930369
-0.0007049560676629487,0,0,0
0,0,0,66.04667773445992
0,0,0,266.2371229052908
0,0,0,470.13163322812755
-0.0007049560676629487,0,0,0
0,0,0,65.23303845129422
0,0,0,265.3447113190751
0,0,0,469.217088049559
-0.0007049560676629487,0,0,0
0,0,0,64.36666902753387
0,0,0,264.39635725949535
0,0,0,468.2430530352766
-0.0007049560676629487,0,0,0
0,0,0,64.36666902753387
0,0,0,264.39635725949535
0,0,0,468.2430530352766
-0.0007049560676629487,0,0,0
0,0,0,62.67546025789026
0,0,0,262.55364728276413
0,0,0,466.34084196929103
-0.0007049560676629487,0,0,0
0,0,0,61.96376401270616
0,0,0,261.77089063307835
0,0,0,465.54004768779697
-0.0007049560676629487,0,0,0
0,0,0,61.601771647853255
0,0,0,261.3827272907984
0,0,0,465.1326681933995
-0.0007049560676629487,0,0,0
0,0,0,60.1959852507696
0,0,0,259.84502430012657
0,0,0,463.5502220347134
-0.0007049560676629487,0,0,0
0,0,0,59.45030832574229
0,0,0,259.04054585773014
0,0,0,462.7108899672452
-0.0007049560676629487,0,0,0
0,0,0,58.72333995964102
0,0,0,258.2406909696923
0,0,0,461.89077724499396
-0.0007049560676629487,0,0,0
0,0,0,58.41000447812682
0,0,0,257.86546039515906
0,0,0,461.48934605606286
-0.0007049560676629487,0,0,0
0,0,0,56.480350015610234
0,0,0,255.76082755085565
0,0,0,459.2681597691209
-0.0007049560676629487,0,0,0
0,0,0,55.15059252913774
0,0,0,254.3269054115518
0,0,0,457.77895854237227
0.0020141604588844167,0,0,0
0,0,0,53.26966606757792
0,0,0,252.20370763157288
0,0,0,455.5583199421596
0.0021148685143996732,0,0.0028277482171481516,0
0,0,0,52.437325124769
0,0,0,251.21814347814015
0,0,0,454.5613915296901
0.0021148685143996732,0,0.6212487913919204,0
0,0,0,50.933659297513216
0,0,0,249.3981972932881
0,0,0,452.73506009725173
0.0021148685143996732,0,0.6870208674270563,0
0,0,0,50.640419794040646
0,0,0,249.03853241970992
0,0,0,452.37484520195704
0.0021148685143996732,0,0.8901628041524876,0
0,0,0,49.83447798166333
0,0,0,248.0441877574276
0,0,0,451.37932341807596
0.004028322733576643,0,0.985514836368376,0
0,0,0,49.213214221239426
0,0,0,247.27286978325535
0,0,0,450.6072274315672
0.005337530045981621,0,0.9906898294488262,0
0,0,0,48.344527679195394
0,0,0,246.18345618628334
0,0,0,449.51705766953535
0.007955951268557871,0,0.9906898294488262,0
0,0,0,47.58767457135587
0,0,0,245.23546994005224
0,0,0,448.55569304649856
0.007955951268557871,0,0.9906898294488262,0
0,0,0,47.281660349653585
0,0,0,244.85120047146415
0,0,0,448.164023046165
0.007955951268557871,0,0.9906898294488262,0
0,0,0,46.79929410059137
0,0,0,244.18358827502288
0,0,0,447.4480065714136
0.007955951268557871,0,0.9906898294488262,0
0,0,0,45.523144278209216
0,0,0,242.6903496300923
0,0,0,445.88162276138326
0.007955951268557871,0,0.9906898294488262,0
0,0,0,44.849123146201144
0,0,0,241.83973448607946
0,0,0,444.9937293977454
0.007955951268557871,0,0.9906898294488262,0
0,0,0,44.169989866055545
0,0,0,240.9876547210425
0,0,0,444.0928340124038
0.007955951268557871,0,0.9906898294488262,0
0,0,0,43.515999634986855
0,0,0,240.1682996901757
0,0,0,443.2200338886531
0.007955951268557871,0,0.9906898294488262,0
0,0,0,43.515999634986855
0,0,0,240.1682996901757
0,0,0,443.2200338886531
0.007955951268557871,0,0.9932669851660886,0
0,0,0,42.865847396623444
0,0,0,239.3341018722825
0,0,0,442.3482843210312
0.007955951268557871,0,0.9932669851660886,0
0,0,0,42.20577949644718
0,0,0,238.4950352203049
0,0,0,441.4601834008593
0.007955951268557871,0,0.9932669851660886,0
0,0,0,41.57314097601785
0,0,0,237.69636345609212
0,0,0,440.60754900993743
0.007955951268557871,0,0.9932669851660886,0
0,0,0,41.3221164848616
0,0,0,237.36512081485535
0,0,0,440.26935856324627
0.007955951268557871,0,0.9932669851660886,0
0,0,0,40.031135772307536
0,0,0,235.7418913028004
0,0,0,438.5326580890789
0.007955951268557871,0,0.9932669851660886,0
0,0,0,39.34519282143048
0,0,0,234.8749388564164
0,0,0,437.6120241939648
0.007955951268557871,0,0.9932669851660886,0
0,0,0,38.26232955423861
0,0,0,233.53221442607892
0,0,0,436.1670211796708
0.007955951268557871,0,0.9932669851660886,0
0,0,0,37.35088644740335
0,0,0,232.3800997506349
0,0,0,434.96128115838405
0.007955951268557871,0,0.9932669851660886,0
0,0,0,36.19446669710413
0,0,0,230.98540749017099
0,0,0,433.4450686989844
0.007955951268557871,0,0.9932669851660886,0
0,0,0,35.39778445473793
0,0,0,229.99385844683408
0,0,0,432.40733028359995
0.007855242561391954,0,0.9932669851660886,0
0,0,0,35.099012586985715
0,0,0,229.6125979834304
0,0,0,432.01895686798025
0.006646739391417423,0,0.9932669851660886,0
0,0,0,34.35717628765411
0,0,0,228.69141836244978
0,0,0,431.05797027792346
0.004129030927547334,0,0.9932669851660886,0
0,0,0,34.1207301586509
0,0,0,228.32294090685158
0,0,0,430.67023092178096
-0.0001007080078503293,0,0.9932669851660886,0
0,0,0,33.22936336553736
0,0,0,227.2917206972346
0,0,0,429.6094325452706
-0.0005035400437911619,0,0.9932669851660886,0
0,0,0,32.625343683628806
0,0,0,226.54071614632034
0,0,0,428.83619749827454
-0.0005035400437911619,0,0.9932669851660886,0
0,0,0,32.0440990746932
0,0,0,225.82599245491141
0,0,0,428.0904676817664
-0.0005035400437911619,0,0.9932669851660886,0
0,0,0,31.52752126861562
0,0,0,225.17784447242968
0,0,0,427.426344545437
-0.0005035400437911619,0,0.9932669851660886,0
0,0,0,30.69127669540799
0,0,0,224.14009303578842
0,0,0,426.34886671511634
-0.0005035400437911619,0,0.9932669851660886,0
0,0,0,29.09948501379943
0,0,0,222.18149255632173
0,0,0,424.29148453135804
-0.0005035400437911619,0,0.9932669851660886,0
0,0,0,28.543117953779117
0,0,0,221.46498849578964
0,0,0,423.57084282991474
-0.0012084961591190264,0,0.9932669851660886,0
0,0,0,28.23335164798329
0,0,0,221.06277136839458
0,0,0,423.1694540323486
-0.00674744790111285,0,0.9932669851660886,0
0,0,0,27.359729364106364
0,0,0,219.92597964120606
0,0,0,422.0355497102206
-0.011380059466903304,0,0.9932669851660886,0
0,0,0,27.05240825493645
0,0,0,219.5253630753362
0,0,0,421.6361046682762
-0.012085026306946505,0,0.9932669851660886,0
0,0,0,25.998717966521887
0,0,0,218.15623613908403
0,0,0,420.27152083954167
-0.0012084961591190264,0,0.9932669851660886,0
0,0,0,24.558608628621336
0,0,0,216.30757710224952
0,0,0,418.4294659174763
0.003524781895369429,0,0.9932669851660886,0
0,0,0,23.102809028946943
0,0,0,214.46184906324814
0,0,0,416.58809392916993
0.003524781895369429,0,0.9932669851660886,0
0,0,0,22.208391519962024
0,0,0,213.3541655869858
0,0,0,415.4568170818006
0.003524781895369429,0,0.9932669851660886,0
0,0,0,21.877917317569963
0,0,0,212.9389735953642
0,0,0,415.0379899123404
0.0033233656172845507,0,0.9932669851660886,0
0,0,0,21.254816200561148
0,0,0,212.17178850747177
0,0,0,414.2468212404694
0.0033233656172845507,0,0.9932669851660886,0
0,0,0,20.398089276535377
0,0,0,211.10875262837715
0,0,0,413.1558531117012
0.0033233656172845507,0,0.9932669851660886,0
0,0,0,19.311682799264617
0,0,0,209.78742215969712
0,0,0,411.76708337102417
0.0033233656172845507,0,0.9932669851660886,0
0,0,0,18.166155989761492
0,0,0,208.30417676724005
0,0,0,410.19293897872234
0.0033233656172845507,0,0.9932669851660886,0
0,0,0,16.53944283034809
0,0,0,206.36998111311107
0,0,0,408.21067426909224
0.0033233656172845507,0,0.9932669851660886,0
0,0,0,15.922255514246253
0,0,0,205.62042752864568
0,0,0,407.4230726238737
0.0033233656172845507,0,0.9932669851660886,0
0,0,0,15.922255514246253
0,0,0,205.62042752864568
0,0,0,407.4230726238737
0.0033233656172845507,0,1,0
0,0,0,14.631787416399087
0,0,0,204.0183313502875
0,0,0,405.78486202292584
0.0033233656172845507,0,1,0
0,0,0,13.973531389175818
0,0,0,203.21126421121906
0,0,0,404.950785308409
0.0033233656172845507,0,1,0
0,0,0,13.320154954119841
0,0,0,202.39703648551472
0,0,0,404.121840887073
0.0033233656172845507,0,1,0
0,0,0,12.35053315085545
0,0,0,201.1914399675793
0,0,0,402.88466001921813
0.0033233656172845507,0,1,0
0,0,0,10.979052130316902
0,0,0,199.49900295425294
0,0,0,401.1139913367637
0.003121949369160523,0,1,0
0,0,0,10.595151222536918
0,0,0,199.00534518168348
0,0,0,400.6144392172788
-0.0012084961591190264,0,1,0
0,0,0,9.665346269470536
0,0,0,197.81891017280594
0,0,0,399.39633631561105
-0.0027191169555317637,0,1,0
0,0,0,9.371580535611734
0,0,0,197.36496676826957
0,0,0,398.92708149782135
-0.002920533149181532,0,1,0
0,0,0,8.673505154560528
0,0,0,196.5322556082477
0,0,0,398.0788782937184
-0.002920533149181532,0,1,0
0,0,0,7.779806982930081
0,0,0,195.35045732773156
0,0,0,396.8667921010552
-0.002920533149181532,0,1,0
0,0,0,6.582937274032002
0,0,0,193.7248261824867
0,0,0,395.17896339552874
-0.002920533149181532,0,1,0
0,0,0,5.057884423198466
0,0,0,191.44304666612442
0,0,0,392.7796006252104
-0.002920533149181532,0,1,0
0,0,0,4.600770660110689
0,0,0,190.60951390191119
0,0,0,391.9220767526272
-0.012185735962658914,0,1,0
0,0,0,3.76018061354522
0,0,0,188.1712802948142
0,0,0,389.36798890607787
-0.016012725305544075,0,1,0
0,0,0,3.7662205491918725
0,0,0,186.80884098661724
0,0,0,387.96703258795065
-0.016012725305544075,0,1,0
0,0,0,3.8555030255028515
0,0,0,186.31248063601967
0,0,0,387.4657827791261
-0.016012725305544075,0,1,0
0,0,0,4.465488015331542
0,0,0,184.60732955350952
0,0,0,385.71887801742764
-0.0012084961591190264,0,0,0
0,0,0,5.719762243686038
0,0,0,182.4465562183853
0,0,0,383.4521249103592
0.003927614548685004,0,0,0
0,0,0,6.885392110103048
0,0,0,180.74166908422015
0,0,0,381.69465099321496
0.001007080115954297,0,0,0
0,0,0,8.083072596711556
0,0,0,179.13282058809264
0,0,0,380.02515549186137
-0.0027191169555317637,0,0,0
0,0,0,8.87271922986548
0,0,0,178.1000005082611
0,0,0,378.97206601402877
-0.004531863798760177,0,0,0
0,0,0,9.65074884775236
0,0,0,177.11743302457873
0,0,0,377.96185410714213
-0.004531863798760177,0,0,0
0,0,0,10.362736090029262
0,0,0,176.2268737018232
0,0,0,377.0559502659657
-0.0025177007863954053,0,0,0
0,0,0,10.776585461798241
0,0,0,175.7256439888718
0,0,0,376.5354100646263
-0.0002014160159276344,0,0,0
0,0,0,11.824858686547119
0,0,0,174.45358948163658
0,0,0,375.2295689711515
0.0,0,1,0
0,0,0,12.895476737525607
0,0,0,173.18399609353366
0,0,0,373.9050230459603
0.0005035400437911619,0,1,0
0,0,0,15.05345915268636
0,0,0,170.65458585219625
0,0,0,371.2374941644354
0.0024169927104523135,0,1,0
0,0,0,16.583647680446767
0,0,0,168.81682274443972
0,0,0,369.3379133209838
0.0024169927104523135,0,1,0
0,0,0,17.613349139984248
0,0,0,167.5844779424048
0,0,0,368.0540300705223
0.0021148685143996732,0,1,0
0,0,0,17.613349139984248
0,0,0,167.5844779424048
0,0,0,368.0540300705223
0.0020141604588844167,0,1,0
0,0,0,19.047261666134503
0,0,0,165.84957739143593
0,0,0,366.2586144864365
0.0020141604588844167,0,1,0
0,0,0,19.77314575623609
0,0,0,164.9744832466504
0,0,0,365.34710901516974
0.0020141604588844167,0,1,0
0,0,0,20.44679304437593
0,0,0,164.16377732049713
0,0,0,364.5017841586584
0.0020141604588844167,0,1,0
0,0,0,21.577884409745256
0,0,0,162.79587647937774
0,0,0,363.0899985421044
0.0020141604588844167,0,1,0
0,0,0,22.553097319729922
0,0,0,161.6507911942515
0,0,0,361.88814120732985
0.0005035400437911619,0,1,0
0,0,0,23.301608148673584
0,0,0,160.76048017569522
0,0,0,360.9769129555941
-0.003524781895369429,0,1,0
0,0,0,24.935847615064368
0,0,0,158.85854982318764
0,0,0,359.0180391307303
-0.003524781895369429,0,1,0
0,0,0,26.45646988982159
0,0,0,157.13752037767057
0,0,0,357.216694804683
-0.003524781895369429,0,1,0
0,0,0,27.553363665660886
0,0,0,155.8904091318896
0,0,0,355.9170324904749
-0.0033233656172845507,0,1,0
0,0,0,27.553363665660886
0,0,0,155.8904091318896
0,0,0,355.9170324904749
-0.0032226574895909193,0,1,0
0,0,0,28.78985553487131
0,0,0,154.4613289206297
0,0,0,354.4467371727236
-0.003121949369160523,0,1,0
0,0,0,29.60609234861366
0,0,0,153.52181621006642
0,0,0,353.47252566293065
-0.003121949369160523,0,1,0
0,0,0,31.09388851966856
0,0,0,151.8150732951983
0,0,0,351.6974850824386
-0.003121949369160523,0,1,0
0,0,0,33.07377155491891
0,0,0,149.56580436326445
0,0,0,349.3458445910901
-0.003121949369160523,0,0,0
0,0,0,33.07377155491891
0,0,0,149.56580436326445
0,0,0,349.3458445910901
-0.003121949369160523,0,0,0
0,0,0,35.04778218480034
0,0,0,147.29005714476318
0,0,0,347.0133239130068
0.004632572041530794,0,0,0
0,0,0,37.07394890846891
0,0,0,144.9963576416402
0,0,0,344.62961537694684
0.005136113416537228,0,0,0
0,0,0,38.71141322675256
0,0,0,143.16044312855126
0,0,0,342.7085362466813
0.005136113416537228,0,1,0
0,0,0,40.24045310641202
0,0,0,141.48738903421776
0,0,0,340.9137737126813
0.005136113416537228,0,1,0
0,0,0,41.074266287876696
0,0,0,140.5306673750911
0,0,0,339.9298928461211
0.005136113416537228,0,1,0
0,0,0,42.465877877758665
0,0,0,138.93756462809583
0,0,0,338.2776356401965
0.005136113416537228,0,1,0
0,0,0,43.76611648210469
0,0,0,137.44964018333636
0,0,0,336.7215528680188
0.004934696833396074,0,1,0
0,0,0,44.30781666761775
0,0,0,136.8081203059221
0,0,0,336.0697600613728
0.004934696833396074,0,1,0
0,0,0,45.294796928112135
0,0,0,135.5665271712443
0,0,0,334.7687137386767
0.004934696833396074,0,1,0
0,0,0,46.50347540877208
0,0,0,134.247215086677
0,0,0,333.40656489324107
0.004934696833396074,0,1,0
0,0,0,46.91812024229364
0,0,0,133.7487289607522
0,0,0,332.8998903389494
0.004934696833396074,0,1,0
0,0,0,48.77169297170977
0,0,0,131.57121692726506
0,0,0,330.6204171748082
0.004934696833396074,0,1,0
0,0,0,49.62169391003725
0,0,0,130.5433785615123
0,0,0,329.5688771539974
0.004934696833396074,0,1,0
0,0,0,50.32853474050523
0,0,0,129.69373177558288
0,0,0,328.693528084754
0.004934696833396074,0,1,0
0,0,0,52.1705469903592
0,0,0,127.50727752891778
0,0,0,326.4269914624243
-0.0020141604588844167,0,1,0
0,0,0,53.71555875401145
0,0,0,125.74620896316632
0,0,0,324.5745700108692
-0.0020141604588844167,0,1,0
0,0,0,55.35499269931457
0,0,0,123.8893498561641
0,0,0,322.64691439645395
-0.0020141604588844167,0,1,0
0,0,0,55.76127605837235
0,0,0,123.41965193304098
0,0,0,322.17247033787936
-0.0020141604588844167,0,1,0
0,0,0,57.683694939546385
0,0,0,121.26203063062594
0,0,0,319.92863265764606
-0.0020141604588844167,0,1,0
0,0,0,58.82265303876705
0,0,0,119.96530987240051
0,0,0,318.5941089261939
-0.0020141604588844167,0,1,0
0,0,0,59.69510959337436
0,0,0,118.95782503754445
0,0,0,317.56814481561025
-0.0020141604588844167,0,0,0
0,0,0,61.958161457324344
0,0,0,116.39792221336202
0,0,0,314.8910416713369
-0.0020141604588844167,0,0,0
0,0,0,62.363914554346174
0,0,0,115.9204845152988
0,0,0,314.40858709174495
-0.0020141604588844167,0,0,0
0,0,0,63.50346537973755
0,0,0,114.59119781442733
0,0,0,313.0492051359448
-0.0020141604588844167,0,0,0
0,0,0,64.61505627301324
0,0,0,113.30380392739745
0,0,0,311.71644189942265
-0.0020141604588844167,0,0,0
0,0,0,65.30787504627754
0,0,0,112.40570116739502
0,0,0,310.7828963912034
-0.0018127443612454821,0,0,0
0,0,0,67.03945653025622
0,0,0,110.45170469852613
0,0,0,308.7834228935251
-0.0017120363186678522,0,0,0
0,0,0,67.16630361915928
0,0,0,110.0657620022273
0,0,0,308.3365433396357
0.0,0,1,0
0,0,0,69.58429189633755
0,0,0,107.46917490623164
0,0,0,305.6933451312957
0.0020141604588844167,0,1,0
0,0,0,70.43819418591401
0,0,0,106.45328288825367
0,0,0,304.6574449999291
0.0020141604588844167,0,1,0
0,0,0,71.80786032748114
0,0,0,104.84238140443092
0,0,0,302.99692663969887
0.0020141604588844167,0,1,0
0,0,0,73.20562242726807
0,0,0,103.23141685542572
0,0,0,301.3040246584934
0.0020141604588844167,0,1,0
0,0,0,74.40988964286794
0,0,0,101.8466736788231
0,0,0,299.84757013056895
0.0020141604588844167,0,1,0
0,0,0,75.0996650371278
0,0,0,101.02226275577374
0,0,0,299.01451014871253
0.0020141604588844167,0,1,0
0,0,0,75.78225710785392
0,0,0,100.22656208576137
0,0,0,298.19094548233977
0.0020141604588844167,0,1,0
0,0,0,76.20320954833949
0,0,0,99.72490703189894
0,0,0,297.6827057655786
0.0020141604588844167,0,1,0
0,0,0,77.67198343858131
0,0,0,98.03373112251819
0,0,0,295.9028256907378
0.0018127443612454821,0,1,0
0,0,0,78.06731859105678
0,0,0,97.59213712463793
0,0,0,295.42171399128273
0.0018127443612454821,0,1,0
0,0,0,79.18933160381339
0,0,0,96.36909203261904
0,0,0,294.05118098978915
0.0018127443612454821,0,1,0
0,0,0,80.0996849803952
0,0,0,95.40972597932164
0,0,0,292.93388736269566
0.0018127443612454821,0,1,0
0,0,0,81.24496578796467
0,0,0,94.24504050710192
0,0,0,291.5243859493343
0.0016113282799488115,0,1,0
0,0,0,82.36693572042292
0,0,0,93.15152622555085
0,0,0,290.1441149190981
0.0008056640818685998,0,1,0
0,0,0,84.56605618157359
0,0,0,91.16241413670588
0,0,0,287.4732103783698
0.0008056640818685998,0,1,0
0,0,0,85.01221058624667
0,0,0,90.78353439937511
0,0,0,286.939269462273
0.0008056640818685998,0,1,0
0,0,0,86.84275731069697
0,0,0,89.3053770017865
0,0,0,284.77019132113105
0.0008056640818685998,0,1,0
0,0,0,88.014037558288
0,0,0,88.41446600704232
0,0,0,283.3917418463684
0.0008056640818685998,0,0,0
0,0,0,86.97232417310732
0,0,0,90.01386655561683
0,0,0,281.03308455314766
0.0008056640818685998,0,0,0
0,0,0,86.14485102488163
0,0,0,91.22130767158819
0,0,0,279.6016352163431
0.0008056640818685998,0,0,0
0,0,0,85.62630412045276
0,0,0,92.00226131262282
0,0,0,278.67230833145373
0.0008056640818685998,0,0,0
0,0,0,84.4083852842987
0,0,0,93.92051829387773
0,0,0,276.3761937979965
0.0008056640818685998,0,0,0
0,0,0,83.70585995162914
0,0,0,95.09162340389541
0,0,0,274.963445486749
0.0008056640818685998,0,0,0
0,0,0,83.46775685212546
0,0,0,95.50112072800903
0,0,0,274.4672899374572
0.0008056640818685998,0,0,0
0,0,0,83.042062430307
0,0,0,96.25101675113746
0,0,0,273.5556024038323
0.0007049560676629487,0,0,0
0,0,0,82.4225978230722
0,0,0,97.39026511974402
0,0,0,272.1633905481546
-0.0018127443612454821,0,1,0
0,0,0,81.7916162531476
0,0,0,98.62651402760385
0,0,0,270.6493662913388
-0.0018127443612454821,0,1,0
0,0,0,81.09109962577539
0,0,0,100.12391601335557
0,0,0,268.82301323039655
-0.0018127443612454821,0,1,0
0,0,0,81.09109962577539
0,0,0,100.12391601335557
0,0,0,268.82301323039655
-0.0018127443612454821,0,1,0
0,0,0,80.30151711255657
0,0,0,102.33911796365231
0,0,0,266.54194908215675
-0.0017120363186678522,0,1,0
0,0,0,80.13434963663224
0,0,0,102.8336114754586
0,0,0,266.0437703809165
-0.0015106202448613845,0,1,0
0,0,0,79.43270543751048
0,0,0,104.61831702669048
0,0,0,264.2308106714848
-0.0015106202448613845,0,1,0
0,0,0,79.0232821724079
0,0,0,105.48206246284833
0,0,0,263.36669086528093
-0.0015106202448613845,0,1,0
0,0,0,79.0232821724079
0,0,0,105.48206246284833
0,0,0,263.36669086528093
-0.0015106202448613845,0,1,0
0,0,0,78.17284386546426
0,0,0,107.30984438001886
0,0,0,261.5481428048201
-0.0015106202448613845,0,1,0
0,0,0,77.34799518128119
0,0,0,108.32415043996836
0,0,0,260.54011279464993
